match_id,date,year,format,team,opponent,competition,stage,venue,city,result,winner,margin,margin_type,player_of_match,india_players
1439891,2024-09-19,2024,Test,India,Bangladesh,Bangladesh tour of India,,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Won,India,280.0,runs,R Ashwin,"YBK Jaiswal, RG Sharma, Shubman Gill, V Kohli, RR Pant, KL Rahul, RA Jadeja, R Ashwin, Akash Deep, JJ Bumrah, Mohammed Siraj"
1439892,2024-09-27,2024,Test,India,Bangladesh,Bangladesh tour of India,,"Green Park, Kanpur",Kanpur,Won,India,7.0,wickets,YBK Jaiswal,"YBK Jaiswal, RG Sharma, Shubman Gill, RR Pant, V Kohli, KL Rahul, RA Jadeja, R Ashwin, Akash Deep, JJ Bumrah, Mohammed Siraj"
1439893,2024-10-06,2024,T20I,India,Bangladesh,Bangladesh tour of India,,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",Gwalior,Won,India,7.0,wickets,Arshdeep Singh,"SV Samson, Abhishek Sharma, SA Yadav, Nithish Kumar Reddy, HH Pandya, R Parag, RK Singh, Washington Sundar, CV Varun, Arshdeep Singh, MP Yadav"
1439894,2024-10-09,2024,T20I,India,Bangladesh,Bangladesh tour of India,,"Arun Jaitley Stadium, Delhi",Delhi,Won,India,86.0,runs,Nithish Kumar Reddy,"SV Samson, Abhishek Sharma, SA Yadav, Nithish Kumar Reddy, RK Singh, HH Pandya, R Parag, Washington Sundar, CV Varun, Arshdeep Singh, MP Yadav"
1439895,2024-10-12,2024,T20I,India,Bangladesh,Bangladesh tour of India,,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Won,India,133.0,runs,SV Samson,"SV Samson, Abhishek Sharma, SA Yadav, R Parag, HH Pandya, RK Singh, Nithish Kumar Reddy, Washington Sundar, CV Varun, MP Yadav, Ravi Bishnoi"
1439896,2024-10-16,2024,Test,India,New Zealand,New Zealand tour of India,,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Lost,New Zealand,8.0,wickets,R Ravindra,"YBK Jaiswal, RG Sharma, V Kohli, SN Khan, RR Pant, KL Rahul, RA Jadeja, R Ashwin, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1439897,2024-10-24,2024,Test,India,New Zealand,New Zealand tour of India,,"Maharashtra Cricket Association Stadium, Pune",Pune,Lost,New Zealand,113.0,runs,MJ Santner,"YBK Jaiswal, RG Sharma, Shubman Gill, V Kohli, RR Pant, SN Khan, RA Jadeja, R Ashwin, Washington Sundar, Akash Deep, JJ Bumrah"
1439898,2024-11-01,2024,Test,India,New Zealand,New Zealand tour of India,,"Wankhede Stadium, Mumbai",Mumbai,Lost,New Zealand,25.0,runs,AY Patel,"YBK Jaiswal, RG Sharma, Shubman Gill, Mohammed Siraj, V Kohli, RR Pant, RA Jadeja, SN Khan, Washington Sundar, R Ashwin, Akash Deep"
1449301,2024-11-08,2024,T20I,India,South Africa,India tour of South Africa,,"Kingsmead, Durban",Durban,Won,India,61.0,runs,SV Samson,"SV Samson, Abhishek Sharma, SA Yadav, Tilak Varma, HH Pandya, RK Singh, AR Patel, Arshdeep Singh, Ravi Bishnoi, Avesh Khan, CV Varun"
1449302,2024-11-10,2024,T20I,India,South Africa,India tour of South Africa,,"St George's Park, Gqeberha",Gqeberha,Lost,South Africa,3.0,wickets,T Stubbs,"SV Samson, Abhishek Sharma, SA Yadav, Tilak Varma, AR Patel, HH Pandya, RK Singh, Arshdeep Singh, Ravi Bishnoi, Avesh Khan, CV Varun"
1449303,2024-11-13,2024,T20I,India,South Africa,India tour of South Africa,,"SuperSport Park, Centurion",Centurion,Won,India,11.0,runs,Tilak Varma,"SV Samson, Abhishek Sharma, Tilak Varma, SA Yadav, HH Pandya, RK Singh, Ramandeep Singh, AR Patel, Arshdeep Singh, Ravi Bishnoi, CV Varun"
1449304,2024-11-15,2024,T20I,India,South Africa,India tour of South Africa,,"The Wanderers Stadium, Johannesburg",Johannesburg,Won,India,135.0,runs,Tilak Varma,"SV Samson, Abhishek Sharma, Tilak Varma, SA Yadav, HH Pandya, RK Singh, Ramandeep Singh, AR Patel, Arshdeep Singh, Ravi Bishnoi, CV Varun"
1426555,2024-11-22,2024,Test,India,Australia,India tour of Australia,,Perth Stadium,Perth,Won,India,295.0,runs,JJ Bumrah,"YBK Jaiswal, KL Rahul, D Padikkal, V Kohli, RR Pant, Dhruv Jurel, Washington Sundar, Nithish Kumar Reddy, Harshit Rana, JJ Bumrah, Mohammed Siraj"
1426556,2024-12-06,2024,Test,India,Australia,India tour of Australia,,Adelaide Oval,Adelaide,Lost,Australia,10.0,wickets,TM Head,"YBK Jaiswal, KL Rahul, Shubman Gill, V Kohli, RR Pant, RG Sharma, Nithish Kumar Reddy, R Ashwin, Harshit Rana, JJ Bumrah, Mohammed Siraj"
1426557,2024-12-14,2024,Test,India,Australia,India tour of Australia,,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Draw,,,,TM Head,"YBK Jaiswal, KL Rahul, Shubman Gill, V Kohli, RR Pant, RG Sharma, RA Jadeja, Nithish Kumar Reddy, Mohammed Siraj, JJ Bumrah, Akash Deep"
1426558,2024-12-26,2024,Test,India,Australia,India tour of Australia,,Melbourne Cricket Ground,Melbourne,Lost,Australia,184.0,runs,PJ Cummins,"YBK Jaiswal, RG Sharma, KL Rahul, V Kohli, Akash Deep, RR Pant, RA Jadeja, Nithish Kumar Reddy, Washington Sundar, JJ Bumrah, Mohammed Siraj"
1426559,2025-01-03,2025,Test,India,Australia,India tour of Australia,,Sydney Cricket Ground,Sydney,Lost,Australia,6.0,wickets,SM Boland,"YBK Jaiswal, KL Rahul, Shubman Gill, V Kohli, RR Pant, RA Jadeja, Nithish Kumar Reddy, Washington Sundar, M Prasidh Krishna, JJ Bumrah, Mohammed Siraj"
1439899,2025-01-22,2025,T20I,India,England,England tour of India,,"Eden Gardens, Kolkata",Kolkata,Won,India,7.0,wickets,CV Varun,"SV Samson, Abhishek Sharma, SA Yadav, Tilak Varma, HH Pandya, RK Singh, Nithish Kumar Reddy, AR Patel, Ravi Bishnoi, Arshdeep Singh, CV Varun"
1439900,2025-01-25,2025,T20I,India,England,England tour of India,,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Won,India,2.0,wickets,Tilak Varma,"SV Samson, Abhishek Sharma, Tilak Varma, SA Yadav, Dhruv Jurel, HH Pandya, Washington Sundar, AR Patel, Arshdeep Singh, Ravi Bishnoi, CV Varun"
1439901,2025-01-28,2025,T20I,India,England,England tour of India,,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,Lost,England,26.0,runs,CV Varun,"SV Samson, Abhishek Sharma, SA Yadav, Tilak Varma, HH Pandya, Washington Sundar, AR Patel, Dhruv Jurel, Mohammed Shami, Ravi Bishnoi, CV Varun"
1439902,2025-01-31,2025,T20I,India,England,England tour of India,,"Maharashtra Cricket Association Stadium, Pune",Pune,Won,India,15.0,runs,S Dube,"SV Samson, Abhishek Sharma, Tilak Varma, SA Yadav, RK Singh, S Dube, HH Pandya, AR Patel, Arshdeep Singh, Ravi Bishnoi, CV Varun, Harshit Rana"
1439903,2025-02-02,2025,T20I,India,England,England tour of India,,"Wankhede Stadium, Mumbai",Mumbai,Won,India,150.0,runs,Abhishek Sharma,"SV Samson, Abhishek Sharma, Tilak Varma, SA Yadav, S Dube, HH Pandya, RK Singh, AR Patel, Mohammed Shami, Ravi Bishnoi, CV Varun"
1439904,2025-02-06,2025,ODI,India,England,England tour of India,,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,Won,India,4.0,wickets,Shubman Gill,"YBK Jaiswal, RG Sharma, Shubman Gill, SS Iyer, AR Patel, KL Rahul, HH Pandya, RA Jadeja, Harshit Rana, Kuldeep Yadav, Mohammed Shami"
1439905,2025-02-09,2025,ODI,India,England,England tour of India,,"Barabati Stadium, Cuttack",Cuttack,Won,India,4.0,wickets,RG Sharma,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, HH Pandya, RA Jadeja, Harshit Rana, Mohammed Shami, CV Varun"
1439906,2025-02-12,2025,ODI,India,England,England tour of India,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,142.0,runs,Shubman Gill,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, HH Pandya, AR Patel, Washington Sundar, Harshit Rana, Arshdeep Singh, Kuldeep Yadav"
1466415,2025-02-20,2025,ODI,India,Bangladesh,ICC Champions Trophy,,Dubai International Cricket Stadium,Dubai,Won,India,6.0,wickets,Shubman Gill,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, HH Pandya, RA Jadeja, Harshit Rana, Mohammed Shami, Kuldeep Yadav"
1466418,2025-02-23,2025,ODI,India,Pakistan,ICC Champions Trophy,,Dubai International Cricket Stadium,Dubai,Won,India,6.0,wickets,V Kohli,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, HH Pandya, AR Patel, KL Rahul, RA Jadeja, Harshit Rana, Mohammed Shami, Kuldeep Yadav"
1466425,2025-03-02,2025,ODI,India,New Zealand,ICC Champions Trophy,,Dubai International Cricket Stadium,Dubai,Won,India,44.0,runs,CV Varun,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, HH Pandya, RA Jadeja, Mohammed Shami, Kuldeep Yadav, CV Varun"
1466426,2025-03-04,2025,ODI,India,Australia,ICC Champions Trophy,Semi Final,Dubai International Cricket Stadium,Dubai,Won,India,4.0,wickets,V Kohli,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, HH Pandya, RA Jadeja, Mohammed Shami, Kuldeep Yadav, CV Varun"
1466428,2025-03-09,2025,ODI,India,New Zealand,ICC Champions Trophy,Final,Dubai International Cricket Stadium,Dubai,Won,India,4.0,wickets,RG Sharma,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, HH Pandya, RA Jadeja, Mohammed Shami, Kuldeep Yadav, CV Varun"
1448349,2025-06-20,2025,Test,India,England,India tour of England,,"Headingley, Leeds",Leeds,Lost,England,5.0,wickets,BM Duckett,"YBK Jaiswal, KL Rahul, B Sai Sudharsan, Shubman Gill, RR Pant, KK Nair, RA Jadeja, SN Thakur, JJ Bumrah, Mohammed Siraj, M Prasidh Krishna"
1448350,2025-07-02,2025,Test,India,England,India tour of England,,"Edgbaston, Birmingham",Birmingham,Won,India,336.0,runs,Shubman Gill,"YBK Jaiswal, KL Rahul, KK Nair, Shubman Gill, RR Pant, Nithish Kumar Reddy, RA Jadeja, Washington Sundar, Akash Deep, Mohammed Siraj, M Prasidh Krishna"
1448351,2025-07-10,2025,Test,India,England,India tour of England,,"Lord's, London",London,Lost,England,22.0,runs,BA Stokes,"YBK Jaiswal, KL Rahul, KK Nair, Shubman Gill, RR Pant, RA Jadeja, Nithish Kumar Reddy, Washington Sundar, Akash Deep, JJ Bumrah, Mohammed Siraj"
1448352,2025-07-23,2025,Test,India,England,India tour of England,,"Old Trafford, Manchester",Manchester,Draw,,,,BA Stokes,"YBK Jaiswal, KL Rahul, B Sai Sudharsan, Shubman Gill, RR Pant, RA Jadeja, SN Thakur, Washington Sundar, A Kamboj, JJ Bumrah, Mohammed Siraj"
1448353,2025-07-31,2025,Test,India,England,India tour of England,,"Kennington Oval, London",London,Won,India,6.0,runs,Mohammed Siraj,"YBK Jaiswal, KL Rahul, B Sai Sudharsan, Shubman Gill, KK Nair, RA Jadeja, Dhruv Jurel, Washington Sundar, Akash Deep, Mohammed Siraj, M Prasidh Krishna"
1496921,2025-09-10,2025,T20I,India,United Arab Emirates,Men's T20 Asia Cup,,Dubai International Cricket Stadium,Dubai,Won,India,9.0,wickets,Kuldeep Yadav,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, S Dube, HH Pandya, AR Patel, Kuldeep Yadav, CV Varun, JJ Bumrah"
1496925,2025-09-14,2025,T20I,India,Pakistan,Men's T20 Asia Cup,,Dubai International Cricket Stadium,Dubai,Won,India,7.0,wickets,Kuldeep Yadav,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, S Dube, SV Samson, HH Pandya, AR Patel, Kuldeep Yadav, CV Varun, JJ Bumrah"
1496931,2025-09-19,2025,T20I,India,Oman,Men's T20 Asia Cup,,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Won,India,21.0,runs,SV Samson,"Abhishek Sharma, Shubman Gill, SV Samson, HH Pandya, AR Patel, S Dube, Tilak Varma, Harshit Rana, Arshdeep Singh, Kuldeep Yadav, SA Yadav"
1496933,2025-09-21,2025,T20I,India,Pakistan,Men's T20 Asia Cup,,Dubai International Cricket Stadium,Dubai,Won,India,6.0,wickets,Abhishek Sharma,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, HH Pandya, S Dube, AR Patel, Kuldeep Yadav, CV Varun, JJ Bumrah"
1496935,2025-09-24,2025,T20I,India,Bangladesh,Men's T20 Asia Cup,,Dubai International Cricket Stadium,Dubai,Won,India,41.0,runs,Abhishek Sharma,"Abhishek Sharma, Shubman Gill, S Dube, SA Yadav, HH Pandya, Tilak Varma, AR Patel, SV Samson, Kuldeep Yadav, CV Varun, JJ Bumrah"
1496937,2025-09-26,2025,T20I,India,Sri Lanka,Men's T20 Asia Cup,,Dubai International Cricket Stadium,Dubai,Tie,,,,P Nissanka,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, HH Pandya, AR Patel, Harshit Rana, Kuldeep Yadav, CV Varun, Arshdeep Singh"
1496938,2025-09-28,2025,T20I,India,Pakistan,Men's T20 Asia Cup,Final,Dubai International Cricket Stadium,Dubai,Won,India,5.0,wickets,Tilak Varma,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, S Dube, RK Singh, AR Patel, Kuldeep Yadav, CV Varun, JJ Bumrah"
1479569,2025-10-02,2025,Test,India,West Indies,West Indies tour of India,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,140.0,runs,RA Jadeja,"YBK Jaiswal, KL Rahul, B Sai Sudharsan, Shubman Gill, Dhruv Jurel, RA Jadeja, Washington Sundar, Nithish Kumar Reddy, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1479570,2025-10-10,2025,Test,India,West Indies,West Indies tour of India,,"Arun Jaitley Stadium, Delhi",Delhi,Won,India,7.0,wickets,Kuldeep Yadav,"YBK Jaiswal, KL Rahul, B Sai Sudharsan, Shubman Gill, Nithish Kumar Reddy, Dhruv Jurel, RA Jadeja, Washington Sundar, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1478904,2025-10-19,2025,ODI,India,Australia,India tour of Australia,,Perth Stadium,Perth,Lost,Australia,7.0,wickets,MR Marsh,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, Washington Sundar, Nithish Kumar Reddy, Harshit Rana, Arshdeep Singh, Mohammed Siraj"
1478905,2025-10-23,2025,ODI,India,Australia,India tour of Australia,,Adelaide Oval,Adelaide,Lost,Australia,2.0,wickets,A Zampa,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, Washington Sundar, Nithish Kumar Reddy, Harshit Rana, Arshdeep Singh, Mohammed Siraj"
1478906,2025-10-25,2025,ODI,India,Australia,India tour of Australia,,Sydney Cricket Ground,Sydney,Won,India,9.0,wickets,RG Sharma,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, AR Patel, KL Rahul, Washington Sundar, Harshit Rana, Kuldeep Yadav, M Prasidh Krishna, Mohammed Siraj"
1478907,2025-10-29,2025,T20I,India,Australia,India tour of Australia,,"Manuka Oval, Canberra",Canberra,No Result,,,,,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, SV Samson, S Dube, AR Patel, Harshit Rana, Kuldeep Yadav, CV Varun, JJ Bumrah"
1478908,2025-10-31,2025,T20I,India,Australia,India tour of Australia,,Melbourne Cricket Ground,Melbourne,Lost,Australia,4.0,wickets,JR Hazlewood,"Shubman Gill, Abhishek Sharma, SV Samson, SA Yadav, Tilak Varma, AR Patel, Harshit Rana, S Dube, Kuldeep Yadav, CV Varun, JJ Bumrah"
1478909,2025-11-02,2025,T20I,India,Australia,India tour of Australia,,"Bellerive Oval, Hobart",Hobart,Won,India,5.0,wickets,Arshdeep Singh,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, AR Patel, Washington Sundar, JM Sharma, S Dube, Arshdeep Singh, CV Varun, JJ Bumrah"
1478910,2025-11-06,2025,T20I,India,Australia,India tour of Australia,,Carrara Oval,Carrara,Won,India,48.0,runs,AR Patel,"Abhishek Sharma, Shubman Gill, S Dube, SA Yadav, Tilak Varma, JM Sharma, Washington Sundar, AR Patel, Arshdeep Singh, CV Varun, JJ Bumrah"
1478911,2025-11-08,2025,T20I,India,Australia,India tour of Australia,,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,No Result,,,,,"Abhishek Sharma, Shubman Gill, SA Yadav, RK Singh, AR Patel, S Dube, JM Sharma, Washington Sundar, Arshdeep Singh, CV Varun, JJ Bumrah"
1479571,2025-11-14,2025,Test,India,South Africa,South Africa tour of India,,"Eden Gardens, Kolkata",Kolkata,Lost,South Africa,30.0,runs,SR Harmer,"YBK Jaiswal, KL Rahul, Washington Sundar, Shubman Gill, RR Pant, RA Jadeja, Dhruv Jurel, AR Patel, Kuldeep Yadav, Mohammed Siraj, JJ Bumrah"
1479572,2025-11-22,2025,Test,India,South Africa,South Africa tour of India,,"Barsapara Cricket Stadium, Guwahati",Guwahati,Lost,South Africa,408.0,runs,M Jansen,"YBK Jaiswal, KL Rahul, B Sai Sudharsan, Dhruv Jurel, RR Pant, RA Jadeja, Nithish Kumar Reddy, Washington Sundar, Kuldeep Yadav, JJ Bumrah, Mohammed Siraj"
1479573,2025-11-30,2025,ODI,India,South Africa,South Africa tour of India,,"JSCA International Stadium Complex, Ranchi",Ranchi,Won,India,17.0,runs,V Kohli,"YBK Jaiswal, RG Sharma, V Kohli, RD Gaikwad, Washington Sundar, KL Rahul, RA Jadeja, Harshit Rana, Arshdeep Singh, Kuldeep Yadav, M Prasidh Krishna"
1479574,2025-12-03,2025,ODI,India,South Africa,South Africa tour of India,,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,Lost,South Africa,4.0,wickets,AK Markram,"YBK Jaiswal, RG Sharma, V Kohli, RD Gaikwad, KL Rahul, Washington Sundar, RA Jadeja, Harshit Rana, Arshdeep Singh, Kuldeep Yadav, M Prasidh Krishna"
1479575,2025-12-06,2025,ODI,India,South Africa,South Africa tour of India,,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Won,India,9.0,wickets,YBK Jaiswal,"YBK Jaiswal, RG Sharma, V Kohli, RD Gaikwad, Tilak Varma, KL Rahul, RA Jadeja, Harshit Rana, Kuldeep Yadav, Arshdeep Singh, M Prasidh Krishna"
1479576,2025-12-09,2025,T20I,India,South Africa,South Africa tour of India,,"Barabati Stadium, Cuttack",Cuttack,Won,India,101.0,runs,HH Pandya,"Abhishek Sharma, Shubman Gill, SA Yadav, Tilak Varma, AR Patel, HH Pandya, S Dube, JM Sharma, CV Varun, Arshdeep Singh, JJ Bumrah"
1479577,2025-12-11,2025,T20I,India,South Africa,South Africa tour of India,,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,Lost,South Africa,51.0,runs,Q de Kock,"Abhishek Sharma, Shubman Gill, AR Patel, SA Yadav, Tilak Varma, HH Pandya, JM Sharma, S Dube, Arshdeep Singh, CV Varun, JJ Bumrah"
1479578,2025-12-14,2025,T20I,India,South Africa,South Africa tour of India,,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Won,India,7.0,wickets,Arshdeep Singh,"Abhishek Sharma, Shubman Gill, Tilak Varma, SA Yadav, S Dube, HH Pandya, JM Sharma, Harshit Rana, CV Varun, Arshdeep Singh, Kuldeep Yadav"
1479580,2025-12-19,2025,T20I,India,South Africa,South Africa tour of India,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,30.0,runs,HH Pandya,"SV Samson, Abhishek Sharma, Tilak Varma, SA Yadav, HH Pandya, S Dube, JM Sharma, Washington Sundar, CV Varun, Arshdeep Singh, JJ Bumrah"
1490231,2026-01-11,2026,ODI,India,New Zealand,New Zealand tour of India,,"Kotambi Stadium, Vadodara",Vadodara,Won,India,4.0,wickets,V Kohli,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, RA Jadeja, KL Rahul, Harshit Rana, Washington Sundar, Kuldeep Yadav, Mohammed Siraj, M Prasidh Krishna"
1490232,2026-01-14,2026,ODI,India,New Zealand,New Zealand tour of India,,"Niranjan Shah Stadium, Rajkot",Rajkot,Lost,New Zealand,7.0,wickets,DJ Mitchell,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, RA Jadeja, Nithish Kumar Reddy, Harshit Rana, Mohammed Siraj, Kuldeep Yadav, M Prasidh Krishna"
1490233,2026-01-18,2026,ODI,India,New Zealand,New Zealand tour of India,,"Holkar Cricket Stadium, Indore",Indore,Lost,New Zealand,41.0,runs,DJ Mitchell,"RG Sharma, Shubman Gill, V Kohli, SS Iyer, KL Rahul, Nithish Kumar Reddy, RA Jadeja, Harshit Rana, Mohammed Siraj, Kuldeep Yadav, Arshdeep Singh"
1490234,2026-01-21,2026,T20I,India,New Zealand,New Zealand tour of India,,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur,Won,India,48.0,runs,Abhishek Sharma,"SV Samson, Abhishek Sharma, Ishan Kishan, SA Yadav, HH Pandya, S Dube, RK Singh, AR Patel, Arshdeep Singh, CV Varun, JJ Bumrah"
1490235,2026-01-23,2026,T20I,India,New Zealand,New Zealand tour of India,,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,Won,India,7.0,wickets,Ishan Kishan,"SV Samson, Abhishek Sharma, Ishan Kishan, SA Yadav, S Dube, RK Singh, HH Pandya, Harshit Rana, Kuldeep Yadav, Arshdeep Singh, CV Varun"
1490236,2026-01-25,2026,T20I,India,New Zealand,New Zealand tour of India,,"Barsapara Cricket Stadium, Guwahati",Guwahati,Won,India,8.0,wickets,JJ Bumrah,"SV Samson, Abhishek Sharma, Ishan Kishan, SA Yadav, S Dube, RK Singh, HH Pandya, Harshit Rana, Ravi Bishnoi, Kuldeep Yadav, JJ Bumrah"
1490237,2026-01-28,2026,T20I,India,New Zealand,New Zealand tour of India,,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,Lost,New Zealand,50.0,runs,TL Seifert,"Abhishek Sharma, SV Samson, SA Yadav, RK Singh, HH Pandya, S Dube, Harshit Rana, Ravi Bishnoi, Arshdeep Singh, JJ Bumrah, Kuldeep Yadav"
1490238,2026-01-31,2026,T20I,India,New Zealand,New Zealand tour of India,,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,Won,India,46.0,runs,Ishan Kishan,"Abhishek Sharma, SV Samson, Ishan Kishan, SA Yadav, HH Pandya, RK Singh, S Dube, AR Patel, Arshdeep Singh, CV Varun, JJ Bumrah"
1512721,2026-02-07,2026,T20I,India,United States of America,ICC Men's T20 World Cup,,"Wankhede Stadium, Mumbai",Mumbai,Won,India,29.0,runs,SA Yadav,"Ishan Kishan, Abhishek Sharma, Tilak Varma, SA Yadav, S Dube, RK Singh, HH Pandya, AR Patel, Arshdeep Singh, CV Varun, Mohammed Siraj"
1512736,2026-02-12,2026,T20I,India,Namibia,ICC Men's T20 World Cup,,"Arun Jaitley Stadium, Delhi",Delhi,Won,India,93.0,runs,HH Pandya,"Ishan Kishan, SV Samson, Tilak Varma, SA Yadav, HH Pandya, S Dube, RK Singh, AR Patel, CV Varun, Arshdeep Singh, JJ Bumrah"
1512745,2026-02-15,2026,T20I,India,Pakistan,ICC Men's T20 World Cup,,"R Premadasa Stadium, Colombo",Colombo,Won,India,61.0,runs,Ishan Kishan,"Ishan Kishan, Abhishek Sharma, Tilak Varma, SA Yadav, HH Pandya, S Dube, RK Singh, AR Patel, Kuldeep Yadav, CV Varun, JJ Bumrah"
1512754,2026-02-18,2026,T20I,India,Netherlands,ICC Men's T20 World Cup,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,17.0,runs,S Dube,"Abhishek Sharma, Ishan Kishan, Tilak Varma, SA Yadav, S Dube, HH Pandya, RK Singh, Washington Sundar, Arshdeep Singh, CV Varun, JJ Bumrah"
1512761,2026-02-22,2026,T20I,India,South Africa,ICC Men's T20 World Cup,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Lost,South Africa,76.0,runs,DA Miller,"Ishan Kishan, Abhishek Sharma, Tilak Varma, SA Yadav, Washington Sundar, S Dube, HH Pandya, RK Singh, Arshdeep Singh, CV Varun, JJ Bumrah"
1512766,2026-02-26,2026,T20I,India,Zimbabwe,ICC Men's T20 World Cup,,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Won,India,72.0,runs,HH Pandya,"SV Samson, Abhishek Sharma, Ishan Kishan, SA Yadav, HH Pandya, Tilak Varma, S Dube, AR Patel, Arshdeep Singh, CV Varun, JJ Bumrah"
1512770,2026-03-01,2026,T20I,India,West Indies,ICC Men's T20 World Cup,,"Eden Gardens, Kolkata",Kolkata,Won,India,5.0,wickets,SV Samson,"Abhishek Sharma, SV Samson, Ishan Kishan, SA Yadav, Tilak Varma, HH Pandya, S Dube, AR Patel, Arshdeep Singh, CV Varun, JJ Bumrah"
1512772,2026-03-05,2026,T20I,India,England,ICC Men's T20 World Cup,Semi Final,"Wankhede Stadium, Mumbai",Mumbai,Won,India,7.0,runs,SV Samson,"SV Samson, Abhishek Sharma, Ishan Kishan, S Dube, SA Yadav, HH Pandya, Tilak Varma, AR Patel, CV Varun, Arshdeep Singh, JJ Bumrah"
1512773,2026-03-08,2026,T20I,India,New Zealand,ICC Men's T20 World Cup,Final,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Won,India,96.0,runs,JJ Bumrah,"SV Samson, Abhishek Sharma, Ishan Kishan, HH Pandya, SA Yadav, Tilak Varma, S Dube, AR Patel, Arshdeep Singh, CV Varun, JJ Bumrah"
